variant,S,G,num_monitored,monitored_sensors,monitored_actuators,Precision,Recall,F1,eTaP,eTaR,eTaF1,FPA,Scen,TP,FP,TN,FN,system_total_alarm_rate,system_benign_alarm_rate,system_attack_alarm_rate,system_num_alarm_intervals,system_longest_alarm_interval,threshold_min,threshold_max,growth_cap_min,growth_cap_max,max_test_cusum_max
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,2.5,3.0,39,14,25,99.03141361256544,58.6625314983524,73.67985392574559,99.0324309314694,47.76098139154878,64.44275687889399,3.0,75.0,30264,296,398032,21326,0.0679234882800866,0.0007431061838484867,0.586625314983524,1128,1120,1e-06,3603.0193628381107,4e-06,3603.5207917474104,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,2.5,3.5,39,14,25,99.01912702305052,62.61678619887575,76.71883534804189,99.01155121038246,47.94317704597753,64.60395504927615,3.0,75.0,32304,320,398008,19286,0.0725109908916736,0.0008033580365929586,0.6261678619887575,878,1121,1e-06,3603.0193628381107,4.5e-06,3603.6043632322935,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,2.5,4.0,39,14,25,98.96189724244817,65.5979841054468,78.89773508806695,98.95120664369304,48.094086997074584,64.72791917316933,3.0,75.0,33842,355,397973,17748,0.07600718353122124,0.0008912253218453134,0.6559798410544679,684,1121,1e-06,3603.0193628381107,4.9999999999999996e-06,3603.6879347171766,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,2.5,4.5,39,14,25,98.94641441033194,67.71855010660981,80.40691385302308,98.70033186786355,48.22485793476248,64.7922863170813,3.0,75.0,34936,372,397956,16654,0.07847652238852414,0.0009339037175393143,0.6771855010660981,458,1122,1e-06,3603.0193628381107,5.5e-06,3603.7715062020598,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,2.5,5.0,39,14,25,98.88753597520477,69.26536150416747,81.46729589859335,98.39993445458643,48.34062264852238,64.83162111434733,3.0,75.0,35734,402,397926,15856,0.08031685773852124,0.0010092185334699042,0.6926536150416748,329,1122,1e-06,3603.0193628381107,5.999999999999999e-06,3603.8550776869433,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,2.5,5.98,39,14,25,98.79198983866173,70.8586935452607,82.52570744866976,97.3000508029677,48.53855855721995,64.76754316624192,3.0,75.0,36556,447,397881,15034,0.0822438755506559,0.001122190757365789,0.7085869354526071,146,1982,1e-06,3603.0193628381107,6.98e-06,3604.0188777973144,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,2.5,6.0,39,14,25,98.7817396002161,70.8838922271758,82.53921679268706,97.23229939749186,48.54637414679601,64.75948053224532,3.0,75.0,36569,451,397877,15021,0.08228166021363893,0.001132232732823201,0.708838922271758,143,1982,1e-06,3603.0193628381107,7e-06,3604.0222206567096,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,2.5,7.0,39,14,25,98.6474542678844,71.39368094591974,82.83648385754607,94.80649834397359,48.72925629375556,64.37211644968978,3.0,75.0,36832,505,397823,14758,0.08298623304691077,0.0012677994014982628,0.7139368094591975,70,10065,1e-06,3603.0193628381107,8e-06,3604.1893636264763,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,2.5,8.0,39,14,25,98.51928925884424,71.57782515991471,82.9149452128615,93.63729364087642,48.871002093276445,64.22290505906759,3.0,75.0,36927,555,397773,14663,0.0833085139958837,0.0013933240947159125,0.7157782515991471,54,10070,1e-06,3603.0193628381107,9e-06,3604.3565065962425,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,2.5,9.0,39,14,25,98.35424864404978,71.70575692963753,82.94208650030268,91.01484727639544,50.707690686052665,65.12941117033411,4.0,75.0,36993,619,397709,14597,0.08359745553634218,0.0015539957020345042,0.7170575692963753,51,28467,1e-06,3603.0193628381107,1e-05,3604.523649566009,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,2.5,10.0,39,14,25,98.19194061505833,71.79298313626671,82.94255962378233,90.27080048324818,50.827135069901445,65.03576612999935,3.0,75.0,37038,682,397646,14552,0.08383749927764615,0.001712156815488743,0.7179298313626672,53,28468,1e-06,3603.0193628381107,1.1e-05,3604.6907925357755,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,2.5,12.0,39,14,25,97.89634628565403,71.98294243070362,82.96322773781333,90.06365540417804,52.81831922849708,66.58657838754938,3.0,75.0,37136,798,397530,14454,0.0843131415057855,0.0020033741037536906,0.7198294243070362,51,28479,1e-06,3603.0193628381107,1.3000000000000001e-05,3605.0250784753084,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,2.5,15.0,39,14,25,97.52488213724463,72.17484008528785,82.95644424640749,90.04694285650064,53.06972950342481,66.78141436920326,3.0,75.0,37235,945,397383,14355,0.08485990780542232,0.002372416701813581,0.7217484008528785,45,28487,1e-06,3603.0193628381107,1.6e-05,3605.526507384608,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,2.5,20.0,39,14,25,96.80230296428849,72.35123085869355,82.80957082163974,87.40548736077642,54.999713579218,67.51546626615576,7.0,75.0,37326,1233,397095,14264,0.08570228352722052,0.0030954389347472434,0.7235123085869355,50,28496,1e-06,3603.0193628381107,2.1e-05,3606.3622222334407,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,2.5,25.0,39,14,25,96.08578399897266,72.51599147121534,82.65341066003866,86.93292806206792,55.20748606499718,67.52968104181382,6.0,75.0,37411,1524,396804,14179,0.08653799136731583,0.003825992649273965,0.7251599147121535,46,28542,1e-06,3603.0193628381107,2.6e-05,3607.197937082273,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.0,0.0,39,14,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,398328,51590,0.0,0.0,0.0,0,0,1e-06,4323.623235405733,1e-06,4323.623235405733,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.0,0.1,39,14,25,98.86533293520455,19.25373134328358,32.23064068660058,98.80820067014328,39.06275623383135,55.990336809942434,3.0,75.0,9933,114,398214,41657,0.022330735822972184,0.00028619630053624146,0.1925373134328358,1667,988,1e-06,4323.623235405733,1.1e-06,4323.63994970271,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.0,0.5,39,14,25,99.0005465760912,24.57646830781159,39.377610758265135,98.94661066610304,44.55662405800512,61.44428648928147,3.0,75.0,12679,128,398200,38911,0.028465186989629222,0.00032134321463718344,0.24576468307811591,1955,990,1e-06,4323.623235405733,1.5e-06,4323.7068068906165,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.0,1.0,39,14,25,98.99330846213064,32.40356658267106,48.82515297107058,99.05421976941955,45.30980308456335,62.17791806739802,3.0,75.0,16717,170,398158,34873,0.037533506105557016,0.00042678395694000924,0.3240356658267106,1848,994,1e-06,4323.623235405733,2e-06,4323.790378375499,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.0,1.5,39,14,25,99.0500530427235,39.81585578600504,56.79957969251189,99.05517834236765,45.88427230741266,62.716875994001995,3.0,75.0,20541,197,398131,31049,0.04609284358483101,0.0004945672912775401,0.3981585578600504,1788,998,1e-06,4323.623235405733,2.4999999999999998e-06,4323.873949860383,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.0,2.0,39,14,25,99.04363666473462,46.37138980422563,63.16803971271652,99.08117458118501,46.399896435694124,63.20212254638289,3.0,75.0,23923,231,398097,27667,0.05368533821718624,0.000579924082665542,0.46371389804225627,1607,1000,1e-06,4323.623235405733,3e-06,4323.957521345266,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.0,2.5,39,14,25,99.02437228480966,52.136072882341544,68.3081064607883,99.09704590296901,46.88396534188073,63.65297001272112,3.0,75.0,26897,265,398063,24693,0.06037100093794869,0.0006652808740535438,0.5213607288234154,1360,1105,1e-06,4323.623235405733,3.4999999999999995e-06,4324.041092830149,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.0,3.0,39,14,25,99.01252812951333,57.140918782709825,72.46291311775623,99.00620989936712,47.307518764043,64.02322154397247,3.0,75.0,29479,294,398034,22111,0.06617428064669562,0.0007380851961197807,0.5714091878270983,1093,1106,1e-06,4323.623235405733,4e-06,4324.1246643150325,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.0,3.5,39,14,25,98.99886664148092,60.953673192479165,75.45168798138062,98.98155961210999,47.48638003762515,64.18163548552386,3.0,75.0,31446,318,398010,20144,0.07059953147017901,0.0007983370488642526,0.6095367319247916,845,1107,1e-06,4323.623235405733,4.5e-06,4324.208235799915,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.0,4.0,39,14,25,98.93930288461539,63.82438457065322,77.59396724402026,98.92115546208129,47.63468643107488,64.30420187918686,3.0,75.0,32927,353,397975,18663,0.07396903435737179,0.0008862043341166075,0.6382438457065323,662,1107,1e-06,4323.623235405733,4.9999999999999996e-06,4324.291807284799,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.0,4.5,39,14,25,98.92288434106722,65.86741616592363,79.07983383949454,98.66518887271576,47.763630310764654,64.3672144887422,3.0,75.0,33981,370,397958,17609,0.07634946812530283,0.0009288827298106083,0.6586741616592363,440,1108,1e-06,4323.623235405733,5.5e-06,4324.375378769682,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.0,5.0,39,14,25,98.8621493997838,67.36576855979841,80.13003781241353,98.35815971916276,47.87825311327572,64.4055304089826,3.0,75.0,34754,400,397928,16836,0.07813423779444255,0.0010041975457411982,0.6736576855979841,319,1108,1e-06,4323.623235405733,5.999999999999999e-06,4324.458950254565,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.0,5.98,39,14,25,98.76392322435488,68.92033339794534,81.18642326266398,97.28063781574772,48.07527549297422,64.34954528738379,3.0,75.0,35556,445,397883,16034,0.08001680306189128,0.001117169769637083,0.6892033339794534,145,1573,1e-06,4323.623235405733,6.98e-06,4324.622750364936,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.0,6.0,39,14,25,98.75340107723916,68.94553207986044,81.20034700027394,97.21210745904717,48.08309108255029,64.34154279285161,3.0,75.0,35569,449,397879,16021,0.08005458772487431,0.001127211745094495,0.6894553207986044,142,1573,1e-06,4323.623235405733,7e-06,4324.626093224332,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.0,7.0,39,14,25,98.61562173171134,69.45338243845707,81.50448114280515,94.75406875221631,48.26592755305989,63.95459566353534,3.0,75.0,35831,503,397825,15759,0.08075693793091185,0.0012627784137695568,0.6945338243845707,69,10065,1e-06,4323.623235405733,8e-06,4324.793236194098,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.0,8.0,39,14,25,98.4840177641318,69.6355882923047,81.58468456192942,93.56451160750338,48.407627676130815,63.80457552374362,3.0,75.0,35925,553,397775,15665,0.08107699625265048,0.0013883031069872064,0.6963558829230471,53,10070,1e-06,4323.623235405733,9e-06,4324.960379163865,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.0,9.0,39,14,25,98.31453000792199,69.7615817018802,81.61275326825177,90.92260770564393,50.244270592457084,64.7225490796399,4.0,75.0,35990,617,397711,15600,0.08136371516587466,0.0015489747143057982,0.697615817018802,50,27598,1e-06,4323.623235405733,1e-05,4325.127522133631,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.0,10.0,39,14,25,98.14774460666811,69.84299282806745,81.61083554166385,90.16332972270426,50.36366929985591,64.62752570983376,3.0,75.0,36032,680,397648,15558,0.08159709102547576,0.001707135827760037,0.6984299282806745,52,27599,1e-06,4323.623235405733,1.1e-05,4325.294665103398,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.0,12.0,39,14,25,97.84404539422009,70.0232603217678,81.6282721921569,89.94396802659084,52.354762105551636,66.1846390967594,3.0,75.0,36125,796,397532,15465,0.08206162011744363,0.0019983531160249843,0.7002326032176779,50,27610,1e-06,4323.623235405733,1.3000000000000001e-05,4325.628951042931,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.0,15.0,39,14,25,97.46246165437813,70.20546617561543,81.618442401298,89.91455889807352,52.606035351129506,66.37705222730956,3.0,75.0,36219,943,397385,15371,0.08259727328090896,0.0023673957140848746,0.7020546617561543,44,27618,1e-06,4323.623235405733,1.6e-05,4326.13037995223,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.0,20.0,39,14,25,96.72048167092923,70.37216514828455,81.4689316248906,87.22866625650035,54.53579104467292,67.11251052107889,7.0,75.0,36305,1231,397097,15285,0.08342853586653567,0.0030904179470185376,0.7037216514828455,49,27627,1e-06,4323.623235405733,2.1e-05,4326.966094801062,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.0,25.0,39,14,25,95.98491043870526,70.52723396006978,81.309988044292,86.73358491804268,54.743335148202334,67.12170021159972,6.0,75.0,36385,1522,396806,15205,0.08425313057045951,0.0038209716615452594,0.7052723396006978,45,27673,1e-06,4323.623235405733,2.6e-05,4327.801809649895,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.5,0.0,39,14,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,398328,51590,0.0,0.0,0.0,0,0,1e-06,5044.227107973355,1e-06,5044.227107973355,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.5,0.1,39,14,25,98.84016685318954,18.83116883116883,31.635161757762255,98.7767552593706,38.72189159704701,55.634333819378554,3.0,75.0,9715,114,398214,41875,0.021846203085895653,0.00028619630053624146,0.18831168831168832,1628,988,1e-06,5044.227107973355,1.1e-06,5044.243822270331,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.5,0.5,39,14,25,98.97796231236026,24.027912386121344,38.6686215179212,98.91820911801642,44.20773317535447,61.106319718193056,3.0,75.0,12396,128,398200,39194,0.027836183482323446,0.00032134321463718344,0.24027912386121342,1905,990,1e-06,5044.227107973355,1.5e-06,5044.310679458238,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.5,1.0,39,14,25,98.97032101756511,31.672804807133165,47.988252569750365,99.0274529678721,44.949302354499196,61.83241058436598,3.0,75.0,16340,170,398158,35250,0.03669557563822741,0.00042678395694000924,0.31672804807133165,1799,994,1e-06,5044.227107973355,2e-06,5044.394250943121,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.5,1.5,39,14,25,99.02788058228472,38.89901143632487,55.856934103402686,99.02883635580835,45.51938663815298,62.36993851657016,3.0,75.0,20068,197,398131,31522,0.04504154090300899,0.0004945672912775401,0.3889901143632487,1741,998,1e-06,5044.227107973355,2.4999999999999998e-06,5044.477822428004,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.5,2.0,39,14,25,99.02172532079787,45.32273696452801,62.18368948047285,99.05567405963309,46.03190476783763,62.85474458773809,3.0,75.0,23382,231,398097,28208,0.05248289688343209,0.000579924082665542,0.4532273696452801,1562,1000,1e-06,5044.227107973355,3e-06,5044.561393912888,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.5,2.5,39,14,25,99.00169523450744,50.94010467144795,67.26818967172203,99.07344519112364,46.51250226382779,63.30492639288905,3.0,75.0,26280,265,398063,25310,0.058999639934388046,0.0006652808740535438,0.5094010467144795,1329,1095,1e-06,5044.227107973355,3.4999999999999995e-06,5044.644965397771,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.5,3.0,39,14,25,98.98958655531499,55.83058732312464,71.39440058497651,98.9783591320671,46.933360775442836,63.67393984597338,3.0,75.0,28803,294,398034,22787,0.0646717846363115,0.0007380851961197807,0.5583058732312464,1062,1096,1e-06,5044.227107973355,4e-06,5044.728536882654,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.5,3.5,39,14,25,98.97502014504433,59.5212250436131,74.33759002602433,98.94991543413529,47.10934443267792,63.82978596525376,3.0,75.0,30707,318,398010,20883,0.06895700994403424,0.0007983370488642526,0.595212250436131,818,1097,1e-06,5044.227107973355,4.5e-06,5044.812108367537,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.5,4.0,39,14,25,98.91327771449681,62.27951153324288,76.4335755831242,98.89002675938147,47.25500159203037,63.950836024527035,3.0,75.0,32130,353,397975,19460,0.07219760045163785,0.0008862043341166075,0.6227951153324288,644,1097,1e-06,5044.227107973355,4.9999999999999996e-06,5044.8956798524205,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.5,4.5,39,14,25,98.89651058753356,64.27602248497772,77.91353383458647,98.62983842515045,47.38289491337122,64.01314683407463,3.0,75.0,33160,370,397958,18430,0.07452469116594579,0.0009288827298106083,0.6427602248497771,431,1098,1e-06,5044.227107973355,5.5e-06,5044.979251337304,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.5,5.0,39,14,25,98.83439694612,65.74336111649545,78.96213346991514,98.32023061591309,47.496832569132984,64.05148244957216,3.0,75.0,33917,400,397928,17673,0.07627389879933677,0.0010041975457411982,0.6574336111649545,313,1103,1e-06,5044.227107973355,5.999999999999999e-06,5045.062822822187,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.5,5.98,39,14,25,98.7343212264285,67.28823415390579,80.0331992299623,97.23736619230893,47.69367224303168,63.99743109576419,3.0,75.0,34714,445,397883,16876,0.07814535093061402,0.001117169769637083,0.6728823415390579,143,1573,1e-06,5044.227107973355,6.98e-06,5045.226622932558,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.5,6.0,39,14,25,98.72356151921765,67.31343283582089,80.04748403752622,97.1676338716359,47.70148783260774,63.989353291086445,3.0,75.0,34727,449,397879,16863,0.07818313559359706,0.001127211745094495,0.673134328358209,140,1573,1e-06,5044.227107973355,7e-06,5045.229965791954,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.5,7.0,39,14,25,98.58273928601618,67.81934483427021,80.3573684270966,94.66328241807507,47.88432430311733,63.59822404834233,3.0,75.0,34988,503,397825,16602,0.0788832631724003,0.0012627784137695568,0.6781934483427021,67,10065,1e-06,5044.227107973355,8e-06,5045.39710876172,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.5,8.0,39,14,25,98.44806780231808,67.99767396782322,80.43749928344587,93.44235211833511,48.026024426188265,63.44406848923264,3.0,75.0,35080,553,397775,16510,0.07919887623967034,0.0013883031069872064,0.6799767396782322,51,10070,1e-06,5044.227107973355,9e-06,5045.564251731486,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.5,9.0,39,14,25,98.27465674897235,68.12172901725141,80.46616524138247,90.75959546376924,49.862667342514534,64.36414016442482,4.0,75.0,35144,617,397711,16446,0.07948337252566023,0.0015489747143057982,0.6812172901725141,48,26884,1e-06,5044.227107973355,1e-05,5045.731394701253,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.5,10.0,39,14,25,98.10405397869849,68.20314014343866,80.46560556165386,89.98940766640622,49.98206604991336,64.26818834372936,3.0,75.0,35186,680,397648,16404,0.07971674838526131,0.001707135827760037,0.6820314014343866,50,26885,1e-06,5044.227107973355,1.1e-05,5045.89853767102,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.5,12.0,39,14,25,97.79348579348579,68.38340763713899,80.48594079735356,89.76654921274954,51.97315885560909,65.83125061756182,3.0,75.0,35279,796,397532,16311,0.08018127747722918,0.0019983531160249843,0.6838340763713898,48,26896,1e-06,5044.227107973355,1.3000000000000001e-05,5046.232823610552,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.5,15.0,39,14,25,97.40334838638617,68.56561349098662,80.47914818101154,89.73498563303282,52.224432101186956,66.02392062592473,3.0,75.0,35373,943,397385,16217,0.08071693064069453,0.0023673957140848746,0.6856561349098662,42,26904,1e-06,5044.227107973355,1.6e-05,5046.734252519852,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.5,20.0,39,14,25,96.64495380338502,68.73425082380307,80.334386787644,87.01654651443569,54.15553245910216,66.76146506455886,7.0,75.0,35460,1231,397097,16130,0.08155041585355553,0.0030904179470185376,0.6873425082380307,47,26913,1e-06,5044.227107973355,2.1e-05,5047.569967368684,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,3.5,25.0,39,14,25,95.90619602763385,68.88738127544097,80.18184689664508,86.55233069966883,54.36173189825979,66.78019936292831,6.0,75.0,35539,1517,396811,16051,0.08236167479407358,0.003808419192223494,0.6888738127544097,43,26959,1e-06,5044.227107973355,2.6e-05,5048.405682217517,859.0176034158073
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,4.0,0.0,39,14,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,398328,51590,0.0,0.0,0.0,0,0,1e-06,5764.830980540977,1e-06,5764.830980540977,948.959198519944
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,4.0,0.1,39,14,25,98.83830455259026,18.305873231246366,30.890506173849047,98.62116838726354,38.25814836580063,55.12977974569079,3.0,75.0,9444,111,398217,42146,0.021237203223698542,0.0002786648189431825,0.18305873231246367,1576,988,1e-06,5764.830980540977,1.1e-06,5764.847694837954,948.9703207839383
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,4.0,0.5,39,14,25,98.97313727100962,23.353363054855592,37.789940874802,98.79878747812111,43.73599084858264,60.63169867342641,3.0,75.0,12048,125,398203,39542,0.02705604132308554,0.0003138117330441244,0.23353363054855591,1848,990,1e-06,5764.830980540977,1.5e-06,5764.914552025861,949.0148098399155
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,4.0,1.0,39,14,25,98.95242252291577,30.759837177747624,46.93095952799917,98.91000403683195,44.4649852580812,61.350056840499775,3.0,75.0,15869,168,398160,35721,0.03564427295640539,0.00042176296921130323,0.30759837177747623,1744,994,1e-06,5764.830980540977,2e-06,5764.998123510743,949.0704211598869
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,4.0,1.5,39,14,25,99.00884415980482,37.757317309556115,54.6671531207903,98.9130432100631,45.024780039730686,61.88141397504214,3.0,75.0,19479,195,398133,32111,0.04372796820754004,0.0004895463035488342,0.37757317309556115,1691,998,1e-06,5764.830980540977,2.4999999999999998e-06,5765.081694995627,949.1260324798584
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,4.0,2.0,39,14,25,98.99672846237732,43.991083543322354,60.91390995101658,99.02964747581544,45.531966834096266,62.381907479182296,3.0,75.0,22695,230,398098,28895,0.050953729346236425,0.0005774135888011889,0.4399108354332235,1526,1000,1e-06,5764.830980540977,3e-06,5765.165266480511,949.1816437998298
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,4.0,2.5,39,14,25,98.97622833210532,49.47276603993022,65.97050803210256,99.04734449453126,46.009366978589696,62.83205478497445,3.0,75.0,25523,264,398064,26067,0.05731488849079166,0.0006627703801891908,0.4947276603993022,1295,1078,1e-06,5764.830980540977,3.4999999999999995e-06,5765.248837965393,949.2372551198013
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,4.0,3.0,39,14,25,98.96356561726212,54.22950184144214,70.06511394941147,98.94818606137356,46.42711949160792,63.20026967819538,3.0,75.0,27977,293,398035,23613,0.06283367191354869,0.0007355747022554277,0.5422950184144214,1034,1079,1e-06,5764.830980540977,4e-06,5765.332409450277,949.2928664397726
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,4.0,3.5,39,14,25,98.94796229921677,57.7922077922078,72.96688774136707,98.91634674406625,46.60013417959606,63.35385520004543,3.0,75.0,29815,317,398011,21775,0.06697220382380789,0.0007958265549998996,0.577922077922078,793,1080,1e-06,5764.830980540977,4.5e-06,5765.4159809351595,949.3484777597441
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,4.0,4.0,39,14,25,98.88420452023963,60.467144795503,75.04480556190384,98.85663592241653,46.743827251600514,63.47421445643351,3.0,75.0,31195,352,397976,20395,0.07011722136033677,0.0008836938402522545,0.60467144795503,628,1080,1e-06,5764.830980540977,4.9999999999999996e-06,5765.499552420043,949.4040890797155
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,4.0,4.5,39,14,25,98.8668468247144,62.40550494281838,76.51448534829004,98.58507815925618,46.870350279442754,63.534475065644514,3.0,75.0,32195,369,397959,19395,0.07237763325761583,0.0009263722359462553,0.6240550494281838,420,1081,1e-06,5764.830980540977,5.5e-06,5765.583123904927,949.459700399687
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,4.0,5.0,39,14,25,98.8028084493519,63.828261290947864,77.55481758873266,98.26652835912284,46.983237376855605,63.57159482774405,3.0,75.0,32929,399,397929,18661,0.074075720464618,0.0010016870518768453,0.6382826129094786,306,1103,1e-06,5764.830980540977,5.999999999999999e-06,5765.666695389809,949.5153117196584
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,4.0,5.98,39,14,25,98.69996779199485,65.34018220585385,78.62799295569317,97.16134723744652,47.17930055110509,63.51647264297997,3.0,75.0,33709,444,397884,17881,0.07590938793291221,0.00111465927577273,0.6534018220585385,140,1573,1e-06,5764.830980540977,6.98e-06,5765.83049550018,949.6243099068024
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,4.0,6.0,39,14,25,98.68890839918056,65.36538088776894,78.642723880597,97.08921306267149,47.18711614068115,63.50813051721526,3.0,75.0,33722,448,397880,17868,0.07594717259589526,0.001124701251230142,0.6536538088776894,137,1573,1e-06,5764.830980540977,7e-06,5765.8338383595765,949.6265343596012
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,4.0,7.0,39,14,25,98.54412575041327,65.86353944562899,78.95574583773862,94.53215835376277,47.36976990539093,63.113541088739375,3.0,75.0,33979,502,397826,17611,0.07663840966576131,0.0012602679199052037,0.6586353944562899,67,10065,1e-06,5764.830980540977,8e-06,5766.000981329343,949.7377569995441
geco_matched_plus_all_actuator_persistence_no_holdout_quality_gate_dense,4.0,8.0,39,14,25,98.40573012939002,66.04380693932933,79.04052706057021,93.26677143979052,47.512814692833636,62.954679014938705,3.0,75.0,34072,552,397776,17518,0.07695624536026564,0.0013857926131228535,0.6604380693932933,51,10070,1e-06,5764.830980540977,9e-06,5766.168124299109,949.848979639487
